PartNumber,ParentPartNumber,Type,ListPrice,ParentGroupIdentifier,Sequence,Language_ID,Name,ShortDescription,LongDescription,IPSID,Buyable,Available,Published,Keyword,StartDate,Delete
0094124836,P000206871,Item,50.0000,1-2-3,31,-1,Van Heusen Grid Sport Shirt,,"Van Heusen offers a style that is comfortable & laid-back in this sport shirt. Sport shirt features an engineered left chest pocket, straight hem with side splits, short sleeves and an allover grid pattern.",457-1007-3332-31,1,1,1,,2012-03-01 00:00:00,0
0095397041,P000214882,Item,49.0000,1-2-3,10,-1,Vintage Red Short Sleeve Manteau Shirt,,"Perfect for the updated yet laid-back look you seek, this button front shirt by Vintage red features two button-through chest pockets, cuffed short sleeves and an allover print.",457-4896-2034-10,1,1,1,,2012-03-29 00:00:00,0
0096213270,P000209035,Item,44.0000,1-2-3,46,-1,Windham Pointe Palm Panel Sport Shirt,,"Keep your weekends crisp & classic in this sport shirt by Windham Pointe! This sport shirt features short sleeves, straight hemline and a double panel palm print design.",455-5688-5078-46,1,1,1,,2012-05-24 00:00:00,0
0081683779,P000144685,Item,40.0000,1-2-7,98,-1,Genuine Wrangler Relaxed Fit Jeans,,"These Genuine Wrangler jeans offer a classic look and a feel that's broken in & guaranteed to stand the test of time.  Jeans feature a premium denim fabrication, classic five-pocket design, relaxed fit in the seat & thigh, straight leg opening, and fit just below the waist.",479-2296-1010-98,1,1,1,,2008-11-27 00:00:00,0
0094125192,P000206888,Item,50.0000,1-2-3,46,-1,Van Heusen Puckered Windowpane Sport Shirt,,"Van Heusen offers a style that is comfortable & laid-back in this sport shirt. Sport shirt features an engineered left chest pocket, straight hem with side splits, short sleeves and a windowpane pattern.",457-1007-3401-46,1,1,1,,2012-05-03 00:00:00,0
0096213294,P000209035,Item,44.0000,1-2-3,46,-1,Windham Pointe Palm Panel Sport Shirt,,"Keep your weekends crisp & classic in this sport shirt by Windham Pointe! This sport shirt features short sleeves, straight hemline and a double panel palm print design.",455-5688-5078-46,1,1,1,,2012-05-24 00:00:00,0
0095938467,P000215608,Item,49.5000,1-2-7,96,-1,Calvin Klein Relaxed Straight Leg Jeans,,"You'll love the relaxed fit & styling of these Calvin Klein jeans. These jeans feature 5-pocket styling, contrast stitching and an intense blue design.",467-1461-9167-96,1,1,1,,2012-04-19 00:00:00,0
0080579505,P000121246,Item,36.0000,52-53-64,1,-1,Alia Microfiber Bermuda Shorts,,"Freshly styled shorts are a must-have for every wardrobe! Shorts feature a mock fly front with 9'' inseam, and an all-around elastic waist for comfort.",136-5114-1219-01,1,1,1,,2008-12-11 00:00:00,0
0094339934,P000210800,Item,42.0000,52-53-64,4,-1,Dockers® Faux Cargo Shorts,,Comfort and style collide in these shorts by Dockers featuring faux cargo pockets and zip fly with double button closure. International shipping prohibited.,109-9274-5406-04,1,1,1,,2012-04-26 00:00:00,0
0094884155,P000221027,Item,34.5000,52-105-107,19,-1,Roxy Shallow Tank Top,,"A fashion forward tank top by Roxy! This tank top features a modern print with contrasting stripes, racerback design and measures 26'' in length.",234-4029-7397-19,1,1,1,,2012-05-03 00:00:00,0
0096172908,P000217675,Item,58.0000,52-53-64,10,-1,IZOD Linen Bermuda Shorts,,"Comfort and style are offered in these bermuda shorts by IZOD featuring a comfortable rib knit waist, zip fly with button closure, and side hem adjustable drawstrings.",117-0352-5145-10,1,1,1,,2012-05-17 00:00:00,0
0096601179,P000222473,Item,24.0000,52-105-107,56,-1,Eyeshadow Knotted Foil Racerback Tank Top,,"This lace tank top by Eyeshadow offers an updated look with its foil striping, deep scoop neckline, hilo hem and a knotted racerback design.",229-4712-2646-56,1,1,1,,2012-06-21 00:00:00,0
0056361110,P000039567,Item,39.9900,1-2-3,24,-1,Columbia Sportswear Mens Bahama II Shirt,,A lightweight shirt that dries fast & has mesh-lined vents at the back enhance airflow to keep you cool & features built-in UV protection . This Bahama II shirt offers two chest pockets offering plenty of room for small gear. International Shipping Prohibited.,472-0159-7047-24,1,1,1,,2003-12-18 00:00:00,0
0095936227,P000214496,Item,44.0000,52-53-64,97,-1,Skye's The Limit Romantic Flare Denim Shorts,,Relaxed styling is offered in these denim shorts by Skye's The Limit. Coordinating styles can be found in the Romantic Flare collection.,111-6493-7804-97,1,1,1,,2012-04-26 00:00:00,0
0095591410,P000225037,Item,38.0000,52-105-107,12,-1,O'Neill Vixen Tank Top,,"O'Neill offers laid-back comfort & style in this slub knit tank top. This tank features cotton crochet inset panels at sides, self-covered buttons at placket and a solid design with metal logo badge.",234-6040-6577-12,1,1,1,,2012-07-12 00:00:00,0
0095938416,P000215608,Item,49.5000,1-2-7,96,-1,Calvin Klein Relaxed Straight Leg Jeans,,"You'll love the relaxed fit & styling of these Calvin Klein jeans. These jeans feature 5-pocket styling, contrast stitching and an intense blue design.",467-1461-9167-96,1,1,1,,2012-04-19 00:00:00,0
0094114344,P000201193,Item,50.0000,1-2-3,23,-1,Van Heusen Textured Grid Sport Shirt,,"Just right for business or casual wear, this button front sport shirt features a textured grid design, short sleeves, point collar, and straight split hemline.",457-1007-3341-23,1,1,1,,2011-12-15 00:00:00,0
0096049334,P000224585,Item,36.0000,52-53-64,91,-1,George & Martha Amelia Belted Camo Shorts,,"George & Martha offer relaxed styling in these shorts featuring a camouflage print, five pocket design, side cargo pockets, and D-ring belt.",113-6221-4214-91,1,1,1,,2012-05-10 00:00:00,0
0096405104,P000219713,Item,36.0000,52-53-64,60,-1,Unionbay Solid Shorts,,Enjoy the relaxed styling of these shorts by Unionbay featuring front chop pockets and back flap pockets.,113-9153-2138-60,1,1,1,,2012-06-07 00:00:00,0
0095946245,P000223567,Item,49.5000,52-53-64,80,-1,Calvin Klein Performance Cargo Bermuda Shorts,,"Function and style are combined in these cargo bermuda shorts featuring wicking properties to keep you dry, stretch fabrication that moves with you, dry fast fabric, drawstring hemline, and plenty of pocket space for your essentials.",127-5002-8527-80,1,1,1,,2012-04-26 00:00:00,0
0093952419,P000213853,Item,32.0000,52-53-64,49,-1,Coral Bay Roll Hem Seersucker Shorts,,"These seersucker shorts feature a gingham design, front slash pockets, and back elastic waist with drawstring and zip fly. Easy wear and care make these shorts a casual wear favorite.",112-6420-2658-49,1,1,1,,2012-04-12 00:00:00,0
0088802189,P000154461,Item,42.0000,1-2-3,34,-1,Reel Legends Tidewater Vented Fishing Shirt,,"Reel Legends Tidewater fishing shirt offers a design sure to capture the attention of any fishing enthusiast! A casual style that features a button front, point collar, short sleeves, waterproof pouch, security pockets & a vented back. 100% cotton with polyester lining.",473-6413-9366-34,1,1,1,,2011-05-05 00:00:00,0
0091271077,P000184683,Item,34.0000,52-53-64,85,-1,Coral Bay Golf Wrinkle Resistant Shorts,,"These microfiber shorts feature side elastic waist, lightweight construction, wrinkle resistance, two front and one back pocket, 7 inch inseam and will keep you in the game all day.",124-6420-5002-85,1,1,1,,2012-01-26 00:00:00,0
0094426561,P000203891,Item,44.0000,52-53-64,10,-1,BANDOLINOBLU Ivette Bermuda Shorts,,"Ivette bermuda shorts by Bandolinoblu feature a solid design, zip fly, slenderizing tab waistband, and a bit of stretch for a comfortable & flattering fit.",210-7171-6773-10,1,1,1,,2012-01-05 00:00:00,0
0095754979,P000205265,Item,48.0000,52-53-64,66,-1,Gloria Vanderbilt Angelina Skimmer Shorts,,"Enjoy the relaxed styling of these skimmer shorts by Gloria Vanderbilt featuring a comfortable knit waist with drawstring, zip fly with double button closure, embroidered front & back pockets, and side drawstring adjustable hemline.",110-7171-2095-66,1,1,1,,2012-03-01 00:00:00,0
0095938674,P000215197,Item,49.5000,1-2-7,96,-1,Calvin Klein Washed Sky Boot Cut Jeans,,"You'll love the classic fit & styling of these Calvin Klein jeans. These boot cut jeans feature 5-pocket styling, a washed look and sit right below the waist.",467-1461-9165-96,1,1,1,,2012-04-19 00:00:00,0
0094956945,P000220734,Item,39.5000,52-105-107,9,-1,Hurley Perfect Storm Tank Top,,"Hurley provides apparel committed to comfort & style for those who enjoy surf & skate activities! This tank top features a black & white print, triple strap detailing at the back creating a triangle and H icon embroidery.",234-7939-4304-09,1,1,1,,2012-04-05 00:00:00,0
0091271256,P000184683,Item,34.0000,52-53-64,32,-1,Coral Bay Golf Wrinkle Resistant Shorts,,"These microfiber shorts feature side elastic waist, lightweight construction, wrinkle resistance, two front and one back pocket, 7 inch inseam and will keep you in the game all day.",124-6420-5002-32,1,1,1,,2011-11-03 00:00:00,0
0081688992,P000145549,Item,40.0000,1-2-7,98,-1,Genuine Wrangler Loose Fit Jeans,,"These Genuine Wrangler jeans offer an updated look and a feel that's broken in & guaranteed to stand the test of time.  Jeans feature a premium denim fabrication, classic five-pocket design, loose fit in the seat & thigh, and fit just below the natural waistline.",479-2296-0031-98,1,1,1,,2008-11-27 00:00:00,0
0096410415,P000039567,Item,39.9900,1-2-3,38,-1,Columbia Sportswear Mens Bahama II Shirt,,A lightweight shirt that dries fast & has mesh-lined vents at the back enhance airflow to keep you cool & features built-in UV protection . This Bahama II shirt offers two chest pockets offering plenty of room for small gear. International Shipping Prohibited.,472-0159-7047-38,1,1,1,,2012-05-10 00:00:00,0
0094260876,P000217873,Item,42.0000,52-53-64,10,-1,Vanilla Star Belted Embroidered Denim Shorts,,"Enjoy the relaxed styling of these denim shorts by Vanilla Star offering a five pocket design, back pocket embroidery, and thin belt. Easy care fabric with a bit of stretch make these shorts a casual wear favorite.",113-0301-3933-10,1,1,1,,2012-02-23 00:00:00,0
0094190660,P000212884,Item,29.5000,52-105-107,1,-1,Fox Network Tank Top,,"Fox artistically blends a relaxed vibe with elegance in this tank top that features button placket, curved hemline and horizontal stripe print.",234-8774-3994-01,1,1,1,,2012-03-29 00:00:00,0
0093390025,P000220678,Item,42.0000,52-53-64,91,-1,Dockers® Plaid Side Tab Shorts,,"Comfort and style are offered in these shorts by Dockers featuring a five pocket design, side button tabs, and plaid design. International shipping prohibited.",109-9274-5379-91,1,1,1,,2012-03-01 00:00:00,0
0094394812,P000212492,Item,44.0000,52-53-64,72,-1,Gloria Vanderbilt Janet Belted Shorts,,"Relaxed styling is offered in these shorts by Gloria Vanderbilt with faux cargo pockets and lightweight, easy care fabric. These shorts feature a comfort waistband with a bit of stretch and come with a rope style belt.",110-2571-9343-72,1,1,1,,2012-04-19 00:00:00,0
0091270569,P000184683,Item,34.0000,52-53-64,20,-1,Coral Bay Golf Wrinkle Resistant Shorts,,"These microfiber shorts feature side elastic waist, lightweight construction, wrinkle resistance, two front and one back pocket, 7 inch inseam and will keep you in the game all day.",124-6420-5002-20,1,1,1,,2011-11-03 00:00:00,0
0095877707,P000205265,Item,48.0000,52-53-64,1,-1,Gloria Vanderbilt Angelina Skimmer Shorts,,"Enjoy the relaxed styling of these skimmer shorts by Gloria Vanderbilt featuring a comfortable knit waist with drawstring, zip fly with double button closure, embroidered front & back pockets, and side drawstring adjustable hemline.",110-7171-2095-01,1,1,1,,2012-03-15 00:00:00,0
0095666481,P000213447,Item,44.0000,52-53-64,72,-1,Gloria Vanderbilt Fran Bermuda Shorts,,"Fran Bermuda shorts by Gloria Vanderbilt feature a mid-rise comfort waistband, embroidered pockets, and a bit of stretch for a comfortable & flattering fit.",110-2571-9887-72,1,1,1,,2012-02-23 00:00:00,0
0096784201,P000226010,Item,44.0000,52-53-64,20,-1,Jones New York Flat Front Bermuda Shorts,,"Enjoy the relaxed styling of these Bermuda shorts by Jones New York Sport featuring front slash pockets, back welt pockets, flat front styling, and a bit of stretch for a comfortable & flattering fit.",132-9554-2702-20,1,1,1,,2012-06-07 00:00:00,0
0095767901,P000202909,Item,44.0000,52-53-64,1,-1,Dockers® Shadow Stitch Bermuda Shorts,,"Enjoy the relaxed styling offered in these bermuda shorts by Dockers featuring a flat front design, front slash pockets and back welt pockets with button loop closure.  International Shipping Prohibited.",109-9274-5399-01,1,1,1,,2012-03-22 00:00:00,0
0094338311,P000206683,Item,44.0000,52-53-64,1,-1,Levi's® 515 Two Button Denim Shorts,,Levi's 515 denim shorts sit just below the waist and feature a zip fly with double button closure and five pocket design.  International Shipping Prohibited.,109-9273-3732-01,1,1,1,,2012-02-02 00:00:00,0
0094338292,P000206649,Item,44.0000,52-53-64,10,-1,Levi's® 515 Embroidered Denim Bermuda Shorts,,Levi's 515 bermuda shorts sit just below the waist and feature a five pocket design with back pocket embroidery.  International Shipping Prohibited.,109-9273-3730-10,1,1,1,,2012-02-02 00:00:00,0
0096062253,P000216012,Item,44.0000,52-53-64,34,-1,Caribbean Joe Solid Roll Leg Skimmer Shorts,,Relaxed styling is offered in these skimmer shorts by Caribbean Joe offering a roll tab hemline and zip close side security pocket. Unrolled inseam is 17'' & rolled inseam is 13''.,100-6445-1918-34,1,1,1,,2012-05-17 00:00:00,0
0096471963,P000213692,Item,48.0000,1-2-3,53,-1,IZOD Linen Blend Plaid Short Sleeve Shirt,,"Comfortable and just the right amount of casual, this button down linen blend shirt by IZOD features a left chest pocket with tonal logo embroidery, straight hem, short sleeves and an allover plaid print.",468-0468-1034-53,1,1,1,,2012-05-31 00:00:00,0
0095933805,P000217645,Item,40.0000,52-53-64,30,-1,Counterparts Solid Bermuda Shorts,,"Enjoy the relaxed styling of these bermuda shorts by Counterparts featuring a solid design, front slash pockets, back welt pockets, and side split hemline. Easy wear and care!",125-5086-0204-30,1,1,1,,2012-04-12 00:00:00,0
0093389458,P000202909,Item,44.0000,52-53-64,25,-1,Dockers® Shadow Stitch Bermuda Shorts,,"Enjoy the relaxed styling offered in these bermuda shorts by Dockers featuring a flat front design, front slash pockets and back welt pockets with button loop closure.  International Shipping Prohibited.",109-9274-5399-25,1,1,1,,2011-11-24 00:00:00,0
0095930957,P000215077,Item,40.0000,52-53-64,47,-1,Columbia Sportswear Sandy River II Print Shorts,,"Water repellent, quick drying and sun defying, the Sandy River is the perfect element-busting basic bottom for all your warm weather adventures. International Shipping Prohibited.",135-0159-4025-47,1,1,1,,2012-03-29 00:00:00,0
0094476360,P000209035,Item,44.0000,1-2-3,3,-1,Windham Pointe Palm Panel Sport Shirt,,"Keep your weekends crisp & classic in this sport shirt by Windham Pointe! This sport shirt features short sleeves, straight hemline and a double panel palm print design.",455-5688-5078-03,1,1,1,,2012-04-19 00:00:00,0
0069851531,P000017046,Item,40.0000,1-2-7,98,-1,Lee Regular Fit Denim Jeans,,"You can't beat a classic!  These Lee jeans feature a regular fit in the seat and thighs, a straight leg cut, classic five-pocket styling, and fit at the waist.",479-1501-8989-98,1,1,1,,2006-08-17 00:00:00,0
0093058573,P000202266,Item,26.0000,1-31-299,41,-1,Zoo York Black/Blue Sunglasses,,Zoo York sunglasses offer a classic style along with a black frame & purple/blue colored lenses.  UV protection.,493-7661-2005-41,1,1,1,,2011-09-08 00:00:00,0
0087134449,P000164920,Item,42.0000,1-2-7,96,-1,Lee Premium Relaxed Fit Jeans,,"You can't beat a classic! The Lee Premium Select Relaxed Fit Jeans feature straight legs, an ultra-comfortable cotton fabrication, five pocket design, a rugged & reliable construction, and fit at the waist. The perfect choice for everyday denim jeans!",479-1501-6547-96,1,1,1,,2010-06-17 00:00:00,0
0092830134,P000205309,Item,40.0000,1-2-3,1,-1,Windham Pointe Palm Block Panel Sport Shirt,,"Relax and enjoy the lightweight comfort of this sport shirt with its short sleeves, straight hemline and tropical double panel design.",455-5688-2960-01,1,1,1,,2012-02-16 00:00:00,0
0080999819,P000043358,Item,40.0000,1-2-7,20,-1,Genuine Wrangler Premium Denim Regular Fit Jeans,,"These Genuine Wrangler jeans offer a classic look and a feel that's broken in & guaranteed to stand the test of time.  Jeans feature a premium denim fabrication, classic five-pocket design, regular fit in the seat and thigh, slight taper of the legs, and fit right at the waist.",479-2296-0026-20,1,1,1,,2008-11-06 00:00:00,0
0091270942,P000184683,Item,34.0000,52-53-64,34,-1,Coral Bay Golf Wrinkle Resistant Shorts,,"These microfiber shorts feature side elastic waist, lightweight construction, wrinkle resistance, two front and one back pocket, 7 inch inseam and will keep you in the game all day.",124-6420-5002-34,1,1,1,,2012-01-26 00:00:00,0
0094260888,P000217873,Item,42.0000,52-53-64,10,-1,Vanilla Star Belted Embroidered Denim Shorts,,"Enjoy the relaxed styling of these denim shorts by Vanilla Star offering a five pocket design, back pocket embroidery, and thin belt. Easy care fabric with a bit of stretch make these shorts a casual wear favorite.",113-0301-3933-10,1,1,1,,2012-02-23 00:00:00,0
0095397080,P000218707,Item,49.0000,1-2-3,49,-1,Vintage Red Short Sleeves Chest Pockets Shirt,,"Modern elements give this woven shirt from Vintage Red a must-have look.  This short sleeve shirt features a button front closure, two front pockets with nail head treatments, tabs on the shoulders & cuffed sleeves.",457-4896-2128-49,1,1,1,,2012-03-29 00:00:00,0
0096031135,P000217651,Item,40.0000,52-53-64,98,-1,Earl Jean Cuffed Denim Shorts,,Enjoy the relaxed styling offered in these denim shorts by Earl Jean featuring a cuffed hemline and a bit of stretch for a comfortable fit.,113-9005-1192-98,1,1,1,,2012-05-31 00:00:00,0
0095938213,P000217124,Item,49.5000,1-2-7,97,-1,Calvin Klein Relaxed Fit Straight Leg Jeans,,"You'll love the relaxed fit & straight leg styling of these Calvin Klein jeans. These jeans feature 5-pockets, zip fly closure with button & sit slightly below the waist.",467-1461-9047-97,1,1,1,,2012-04-19 00:00:00,0
0094124921,P000206871,Item,50.0000,1-2-3,72,-1,Van Heusen Grid Sport Shirt,,"Van Heusen offers a style that is comfortable & laid-back in this sport shirt. Sport shirt features an engineered left chest pocket, straight hem with side splits, short sleeves and an allover grid pattern.",457-1007-3332-72,1,1,1,,2012-05-03 00:00:00,0
0093096725,P000207153,Item,26.0000,1-31-299,1,-1,Dockers® Plastic Rectangle Wrap Sunglasses,,These Dockers plastic sunglasses feature a rectangle wrap around style with metal treatments. International Shipping Prohibited.,493-1279-1662-01,1,1,1,,2011-09-01 00:00:00,0
0085087073,P000154461,Item,42.0000,1-2-3,12,-1,Reel Legends Tidewater Vented Fishing Shirt,,"Reel Legends Tidewater fishing shirt offers a design sure to capture the attention of any fishing enthusiast! A casual style that features a button front, point collar, short sleeves, waterproof pouch, security pockets & a vented back. 100% cotton with polyester lining.",473-6413-9366-12,1,1,1,,2009-12-17 00:00:00,0
0092023284,P000191164,Item,40.0000,1-2-7,97,-1,Genuine Wrangler Comfort Fit Jeans,,"Genuine Wrangler jeans offer a classic look & a feel that's broken in & guaranteed to stand the test of time. Jeans feature a premium denim fabrication, classic five-pocket design, eased fit in the seat & thigh, straight legs & hidden flex waistband that expands up to 1.5 inches!",479-2296-0080-97,1,1,1,,2011-09-01 00:00:00,0
0095939154,P000217094,Item,59.5000,1-2-3,40,-1,Calvin Klein Short Sleeve Woven Plaid Shirt,,"Sharpen your casual look with this woven shirt by Calvin Klein.  This shirt features a plaid design, chest pockets, cuffed sleeves with contrasting detail, contrast hem & Calvin Klein label above the hem.",467-1461-2202-40,1,1,1,,2012-05-03 00:00:00,0
0032448426,P000017046,Item,40.0000,1-2-7,97,-1,Lee Regular Fit Denim Jeans,,"You can't beat a classic!  These Lee jeans feature a regular fit in the seat and thighs, a straight leg cut, classic five-pocket styling, and fit at the waist.",479-1501-0200-97,1,1,1,,1993-05-27 00:00:00,0
0094124849,P000206871,Item,50.0000,1-2-3,31,-1,Van Heusen Grid Sport Shirt,,"Van Heusen offers a style that is comfortable & laid-back in this sport shirt. Sport shirt features an engineered left chest pocket, straight hem with side splits, short sleeves and an allover grid pattern.",457-1007-3332-31,1,1,1,,2012-03-01 00:00:00,0
0087140613,P000164919,Item,42.0000,1-2-7,96,-1,Lee Premium Regular Fit Jeans,,"You can't beat a classic! The Lee Premium Select Regular Fit Jeans feature straight legs, an ultra-comfortable cotton fabrication, five pocket design, a rugged & reliable construction, and fit at the waist. The perfect choice for everyday denim jeans!",479-1501-1904-96,1,1,1,,2010-06-03 00:00:00,0
0094957822,P000220759,Item,39.5000,52-105-107,60,-1,Hurley Big Ben Cami,,"Hurley provides apparel committed to comfort & style for those who enjoy surf & skate activities! This cami features spaghetti straps, a border print at the bottom hem and H icon embroidery.",234-7939-4312-60,1,1,1,,2012-05-03 00:00:00,0
0092022709,P000188074,Item,42.0000,1-2-7,98,-1,Lee Premium Bootcut Jeans,,"Lee Premium Regular Bootcut jeans are built to last! Not only are they ultra comfortable, this soft & strong fabric fits at the waist, has a regular seat & thigh, and the bootcut makes them different from your other jeans!",479-1501-0202-98,1,1,1,,2011-09-01 00:00:00,0
0097188521,P000150704,Item,39.9900,1-2-3,49,-1,Columbia Sportswear Mens Tamiami II Shirt,,Tamiami II lightweight shirt features anti-microbial properties to keep odor-free. Moisture wicking fabric offers sun protection & mesh-lined vents for airflow for breathable comfort. Deep pockets & a rod holder for hands free convenience. International Shipping Prohibited.,472-0159-7266-49,1,1,1,,2012-07-05 00:00:00,0
0096475848,P000218937,Item,48.0000,1-2-3,41,-1,IZOD Hibiscus Print Button Down Shirt,,"Comfortable and just the right amount of casual, this IZOD button down shirt features left chest patch pocket, straight hemline, short sleeves and hibiscus print.",468-0468-2161-41,1,1,1,,2012-07-12 00:00:00,0
0096062214,P000216012,Item,44.0000,52-53-64,40,-1,Caribbean Joe Solid Roll Leg Skimmer Shorts,,Relaxed styling is offered in these skimmer shorts by Caribbean Joe offering a roll tab hemline and zip close side security pocket. Unrolled inseam is 17'' & rolled inseam is 13''.,100-6445-1918-40,1,1,1,,2012-05-17 00:00:00,0
0056361231,P000039567,Item,39.9900,1-2-3,37,-1,Columbia Sportswear Mens Bahama II Shirt,,A lightweight shirt that dries fast & has mesh-lined vents at the back enhance airflow to keep you cool & features built-in UV protection . This Bahama II shirt offers two chest pockets offering plenty of room for small gear. International Shipping Prohibited.,472-0159-7047-37,1,1,1,,2003-12-18 00:00:00,0
0095989308,P000217132,Item,42.0000,52-53-64,10,-1,Larry Levine Tab Front Bermuda Shorts,,Comfort and style are offered in these bermuda shorts by Larry Levine featuring front slash pockets and a slimming front seam design.,145-4590-8118-10,1,1,1,,2012-04-05 00:00:00,0
0095606750,P000219683,Item,36.0000,52-53-64,43,-1,Alia Microfiber Floral Bermuda Shorts,,"Freshly styled shorts are a must-have for every wardrobe! These bermuda shorts by Alia feature a floral pattern, 9'' inseam, and an all-around elastic waist for comfort.",136-5114-7219-43,1,1,1,,2012-05-03 00:00:00,0
0094338280,P000206649,Item,44.0000,52-53-64,10,-1,Levi's® 515 Embroidered Denim Bermuda Shorts,,Levi's 515 bermuda shorts sit just below the waist and feature a five pocket design with back pocket embroidery.  International Shipping Prohibited.,109-9273-3730-10,1,1,1,,2012-02-02 00:00:00,0
0094394658,P000213062,Item,44.0000,52-53-64,59,-1,Gloria Vanderbilt Janet Belted Plaid Shorts,,"Relaxed styling is offered in these shorts by Gloria Vanderbilt with faux cargo pockets and lightweight, easy care fabric. These plaid shorts feature a comfort waistband with a bit of stretch and come with a rope style belt.",110-2571-9343-59,1,1,1,,2012-04-19 00:00:00,0
0095264064,P000212912,Item,44.0000,52-53-64,40,-1,Gloria Vanderbilt Stephanie Bermuda Shorts,,"Stephanie bermuda shorts by Gloria Vanderbilt sit right at the waist and offer a slenderizing lock stitch tummy control, embroidered back flap pockets, and snap tab cuffed hemline.",110-7171-5010-40,1,1,1,,2012-05-03 00:00:00,0
0095954549,P000219884,Item,42.0000,52-105-107,66,-1,A. Byer Fringe Trim Tank Top,,"A. Byer provides a breath of fresh air with this lightweight tank top that features sleeveless, scoop neck with crochet trim and fringing on the front.",238-9808-1026-66,1,1,1,,2012-04-12 00:00:00,0
0093389421,P000202909,Item,44.0000,52-53-64,25,-1,Dockers® Shadow Stitch Bermuda Shorts,,"Enjoy the relaxed styling offered in these bermuda shorts by Dockers featuring a flat front design, front slash pockets and back welt pockets with button loop closure.  International Shipping Prohibited.",109-9274-5399-25,1,1,1,,2011-11-24 00:00:00,0
0096213282,P000209035,Item,44.0000,1-2-3,46,-1,Windham Pointe Palm Panel Sport Shirt,,"Keep your weekends crisp & classic in this sport shirt by Windham Pointe! This sport shirt features short sleeves, straight hemline and a double panel palm print design.",455-5688-5078-46,1,1,1,,2012-05-24 00:00:00,0
0094245730,P000202938,Item,54.0000,1-2-7,97,-1,Lee Belted Straight Leg Jeans,,"Lee belted bootcut jeans feature a relaxed fit through the seat & thigh along with offering a comfortable cotton fabrication, five pocket design, a rugged & reliable construction, and sits just below the waist. The perfect choice for everyday denim jeans!",479-1503-2013-97,1,1,1,,2011-11-03 00:00:00,0
0092911694,P000192847,Item,40.0000,1-2-7,96,-1,Lee Regular Fit Straight Leg Jeans,,"You can't beat a classic!  These Lee jeans feature a regular fit in the seat and thighs, a straight leg cut, classic five-pocket styling, and fit at the waist.",479-1501-8916-96,1,1,1,,2011-08-18 00:00:00,0
0096213228,P000219067,Item,44.0000,1-2-3,60,-1,Windham Pointe Oversized Leaf Print Sport Shirt,,"Relax and enjoy the lightweight comfort of this sport shirt with its short sleeves, button-through left chest pocket, straight hemline and tropical leaves print.",455-5688-6762-60,1,1,1,,2012-05-10 00:00:00,0
0056361134,P000039567,Item,39.9900,1-2-3,35,-1,Columbia Sportswear Mens Bahama II Shirt,,A lightweight shirt that dries fast & has mesh-lined vents at the back enhance airflow to keep you cool & features built-in UV protection . This Bahama II shirt offers two chest pockets offering plenty of room for small gear. International Shipping Prohibited.,472-0159-7047-35,1,1,1,,2003-12-18 00:00:00,0
0095738790,P000214171,Item,60.0000,52-53-64,40,-1,Columbia Sportswear Rock Springs Plaid Shorts,,Rock Springs plaid shorts by Columbia Sportswear feature a plaid design and comfortable two-way stretch fabrication for a comfortable & flattering fit. International shipping prohibited.,135-0159-4103-40,1,1,1,,2012-04-05 00:00:00,0
0092384115,P000039567,Item,39.9900,1-2-3,6,-1,Columbia Sportswear Mens Bahama II Shirt,,A lightweight shirt that dries fast & has mesh-lined vents at the back enhance airflow to keep you cool & features built-in UV protection . This Bahama II shirt offers two chest pockets offering plenty of room for small gear. International Shipping Prohibited.,472-0159-7047-06,1,1,1,,2011-09-01 00:00:00,0
0087134136,P000164919,Item,42.0000,1-2-7,98,-1,Lee Premium Regular Fit Jeans,,"You can't beat a classic! The Lee Premium Select Regular Fit Jeans feature straight legs, an ultra-comfortable cotton fabrication, five pocket design, a rugged & reliable construction, and fit at the waist. The perfect choice for everyday denim jeans!",479-1501-1953-98,1,1,1,,2010-05-27 00:00:00,0
0093058585,P000202268,Item,26.0000,1-31-299,60,-1,Zoo York Sunglasses,,These Zoo York sunglasses offer a classic style along with yellow/orange colored lenses.  UV protection.,493-7661-2005-60,1,1,1,,2011-09-08 00:00:00,0
0096017187,P000217649,Item,36.0000,52-53-64,45,-1,George &  Martha Cargo Bermuda Shorts,,Enjoy the relaxed styling offered in these cargo pocket bermuda shorts by George & Martha featuring a drawstring hemline.,113-6221-4142-45,1,1,1,,2012-03-29 00:00:00,0
0096049277,P000225179,Item,36.0000,52-53-64,66,-1,George & Martha Amelia Belted Cargo Shorts,,"George & Martha offer relaxed styling in these shorts featuring a five pocket design, side cargo pockets, and D-ring belt. Easy wear and care with a bit of stretch make these shorts a casual wear favorite.",113-6221-4214-66,1,1,1,,2012-05-10 00:00:00,0
0096062292,P000216012,Item,44.0000,52-53-64,66,-1,Caribbean Joe Solid Roll Leg Skimmer Shorts,,Relaxed styling is offered in these skimmer shorts by Caribbean Joe offering a roll tab hemline and zip close side security pocket. Unrolled inseam is 17'' & rolled inseam is 13''.,100-6445-1918-66,1,1,1,,2012-05-17 00:00:00,0
0066733173,P000039567,Item,39.9900,1-2-3,10,-1,Columbia Sportswear Mens Bahama II Shirt,,A lightweight shirt that dries fast & has mesh-lined vents at the back enhance airflow to keep you cool & features built-in UV protection . This Bahama II shirt offers two chest pockets offering plenty of room for small gear. International Shipping Prohibited.,472-0159-7047-10,1,1,1,,2005-12-08 00:00:00,0
